Course_ID,Course_Duration,Course_Duration_MOOC,Year,Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Video_1H,Number_Video_2H,Number_video_3H,Number_Video_4H,Number_Quizz_1H,Number_Quizz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
13147,34,33,2019,1955,19,10,4,11,7,3,5,4,2,0,4,3,2,1,0,0
13148,36,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13149,17,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13150,14,8,2019,1955,4,3,1,3,2,0,2,1,0,0,1,1,0,0,0,0
13151,15,7,2019,1955,3,3,1,2,2,1,1,1,0,0,1,1,1,0,0,0
13152,77,20,2019,1955,9,8,3,5,8,3,3,1,0,1,8,0,3,0,0,0
13153,34,32,2019,1955,21,10,1,13,10,1,8,2,3,0,10,0,1,0,0,0
13154,64,46,2019,1955,32,12,2,25,9,1,21,1,3,0,6,3,0,1,0,0
13155,17,13,2019,1955,8,4,1,5,4,1,4,0,0,1,4,0,1,0,0,0
13156,54,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13157,85,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13158,39,25,2019,1955,9,13,3,2,12,2,0,0,0,0,11,1,1,1,0,0
13159,13,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13160,10,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13162,15,7,2019,1955,3,3,1,2,2,0,1,1,0,0,1,1,0,0,0,0
13163,35,16,2019,1955,5,8,3,4,6,1,3,1,0,0,4,2,0,0,1,0
13164,89,56,2019,1955,38,17,1,10,13,1,0,1,0,9,9,4,1,0,0,0
13165,43,40,2019,1955,27,12,1,15,12,1,7,6,0,2,12,0,1,0,0,0
13166,30,18,2019,1955,9,8,1,7,6,1,6,0,1,0,4,2,1,0,0,0
13167,52,32,2019,1955,17,15,0,10,14,0,5,3,2,0,13,1,0,0,0,0
13168,11,11,2019,1955,4,6,1,2,4,1,1,0,1,0,2,2,1,0,0,0
13169,53,35,2019,1955,16,18,1,7,11,1,3,0,3,1,4,7,1,0,0,0
13170,67,60,2019,1955,27,30,3,21,20,3,17,2,2,0,10,10,3,0,0,0
13171,81,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13172,48,10,2019,1955,5,3,2,2,2,2,0,1,1,0,1,1,2,0,0,0
13173,57,56,2019,1955,23,31,2,8,18,2,0,3,3,2,5,13,2,0,0,0
13174,12,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13175,63,45,2019,1955,24,20,1,19,15,1,14,5,0,0,10,5,1,0,0,0
13176,11,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13177,26,25,2019,1955,11,13,1,6,10,1,3,1,2,0,7,3,1,0,0,0
13178,22,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13179,43,4,2019,1955,1,2,1,1,2,0,1,0,0,0,2,0,0,0,0,0
13180,40,14,2019,1955,7,6,1,5,5,0,4,0,1,0,4,1,0,0,0,0
13181,33,31,2019,1955,21,8,2,8,7,1,2,1,3,2,6,1,0,1,0,0
13182,88,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13183,29,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13184,15,4,2019,1955,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
13185,61,38,2019,1955,19,19,0,6,12,0,1,0,2,3,5,7,0,0,0,0
13186,49,32,2019,1955,18,12,2,11,7,1,5,5,1,0,2,5,0,1,0,0
13187,37,23,2019,1955,12,8,3,12,6,3,12,0,0,0,4,2,3,0,0,0
13188,14,4,2019,1955,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
13190,13,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13191,64,63,2019,1955,38,21,4,26,16,1,18,4,4,0,11,5,0,0,0,1
13192,20,20,2019,1955,9,7,4,5,6,2,3,0,2,0,5,1,0,2,0,0
13193,14,9,2019,1955,6,2,1,4,2,0,2,2,0,0,2,0,0,0,0,0
13194,66,9,2019,1955,3,5,1,3,5,1,3,0,0,0,5,0,1,0,0,0
13195,12,11,2019,1955,6,3,2,4,2,2,3,0,1,0,1,1,2,0,0,0
13196,12,9,2019,1955,6,2,1,6,1,1,6,0,0,0,0,1,1,0,0,0
13197,70,38,2019,1955,15,20,3,7,11,2,2,3,1,1,2,9,1,1,0,0
13198,28,16,2019,1955,11,3,2,4,2,1,0,2,1,1,1,1,0,1,0,0
13199,47,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13200,29,15,2019,1955,8,6,1,8,5,1,8,0,0,0,4,1,1,0,0,0
13201,15,8,2019,1955,2,4,2,1,3,1,0,1,0,0,2,1,0,1,0,0
13202,17,11,2019,1955,6,4,1,5,3,1,4,1,0,0,2,1,1,0,0,0
13203,17,11,2019,1955,4,6,1,4,4,1,4,0,0,0,2,2,1,0,0,0
13204,35,24,2019,1955,12,12,0,10,11,0,9,0,1,0,10,1,0,0,0,0
13205,13,3,2019,1955,1,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0
13206,27,14,2019,1955,6,6,2,3,5,1,1,1,1,0,4,1,0,1,0,0
13207,62,34,2019,1955,15,18,1,7,11,0,2,2,3,0,4,7,0,0,0,0
13208,40,20,2019,1955,8,8,4,5,6,2,4,0,0,1,4,2,0,2,0,0
13209,10,5,2019,1955,3,2,0,3,1,0,3,0,0,0,0,1,0,0,0,0
13210,76,66,2019,1955,47,15,4,14,12,3,0,4,1,9,9,3,2,1,0,0
13211,32,23,2019,1955,15,7,1,12,7,1,10,1,1,0,7,0,1,0,0,0
13212,36,31,2019,1955,13,15,3,6,8,1,2,1,3,0,1,7,0,0,1,0
13213,82,33,2019,1955,14,18,1,11,12,1,9,1,1,0,6,6,1,0,0,0
13214,12,9,2019,1955,2,5,2,1,5,1,0,1,0,0,5,0,0,1,0,0
13215,36,26,2019,1955,10,13,3,4,11,2,2,0,0,2,9,2,1,1,0,0
13216,36,3,2019,1955,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
13217,38,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13218,24,6,2019,1955,4,2,0,2,2,0,0,2,0,0,2,0,0,0,0,0
13219,31,29,2019,1955,12,15,2,12,9,1,12,0,0,0,3,6,0,1,0,0
13220,72,53,2019,1955,36,13,4,9,8,3,0,0,0,9,3,5,2,1,0,0
13221,25,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13222,35,10,2019,1955,4,6,0,3,4,0,2,1,0,0,2,2,0,0,0,0
13223,90,89,2019,1955,55,32,2,55,27,1,55,0,0,0,22,5,0,1,0,0
13224,50,10,2019,1955,5,5,0,3,4,0,2,0,1,0,3,1,0,0,0,0
13225,11,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13226,21,16,2019,1955,7,8,1,5,5,0,3,2,0,0,2,3,0,0,0,0
13227,26,4,2019,1955,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0
13228,19,13,2019,1955,9,4,0,5,3,0,3,0,2,0,2,1,0,0,0,0
13229,25,16,2019,1955,9,6,1,7,6,1,6,0,1,0,6,0,1,0,0,0
13230,20,17,2019,1955,9,6,2,4,3,1,1,1,2,0,0,3,0,1,0,0
13231,21,4,2019,1955,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
13232,68,53,2019,1955,23,30,0,14,27,0,8,3,3,0,24,3,0,0,0,0
13233,40,15,2019,1955,8,4,3,3,3,1,1,0,1,1,2,1,0,0,1,0
13234,16,11,2019,1955,5,5,1,3,4,0,2,0,1,0,3,1,0,0,0,0
13235,18,10,2019,1955,5,3,2,4,2,2,3,1,0,0,1,1,2,0,0,0
13236,78,5,2019,1955,2,3,0,1,2,0,0,1,0,0,1,1,0,0,0,0
13237,40,33,2019,1955,13,19,1,11,13,1,10,0,1,0,7,6,1,0,0,0
13238,23,23,2019,1955,16,6,1,6,3,1,2,1,0,3,0,3,1,0,0,0
13239,64,9,2019,1955,3,4,2,2,4,1,1,1,0,0,4,0,0,1,0,0
13240,11,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13241,33,13,2019,1955,5,7,1,4,4,0,3,1,0,0,1,3,0,0,0,0
13242,35,34,2019,1955,16,18,0,14,16,0,13,0,1,0,14,2,0,0,0,0
13243,28,22,2019,1955,8,12,2,6,10,1,4,2,0,0,8,2,0,1,0,0
13244,29,27,2019,1955,10,15,2,6,9,1,4,1,0,1,3,6,0,1,0,0
13245,32,32,2019,1955,15,16,1,14,13,1,13,1,0,0,10,3,1,0,0,0
13246,13,11,2019,1955,6,3,2,2,2,2,0,0,2,0,1,1,2,0,0,0
13247,15,15,2019,1955,4,7,4,3,5,3,2,1,0,0,3,2,2,1,0,0
13248,10,5,2019,1955,1,3,1,1,3,1,1,0,0,0,3,0,1,0,0,0
13249,15,5,2019,1955,2,2,1,1,2,1,0,1,0,0,2,0,1,0,0,0
13250,61,38,2019,1955,20,18,0,20,11,0,20,0,0,0,4,7,0,0,0,0
13251,63,18,2019,1955,11,6,1,10,5,1,9,1,0,0,4,1,1,0,0,0
13252,71,38,2019,1955,23,12,3,15,9,1,10,2,3,0,6,3,0,0,1,0
13253,15,6,2019,1955,3,2,1,3,1,1,3,0,0,0,0,1,1,0,0,0
13254,22,14,2019,1955,9,5,0,5,4,0,3,1,0,1,3,1,0,0,0,0
13255,13,9,2019,1955,4,4,1,1,2,1,0,0,0,1,0,2,1,0,0,0
13256,15,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13257,24,13,2019,1955,9,4,0,3,4,0,0,1,1,1,4,0,0,0,0,0
13258,24,15,2019,1955,8,4,3,3,3,1,0,2,0,1,2,1,0,0,1,0
13259,60,31,2019,1955,17,12,2,5,11,1,0,0,3,2,10,1,0,1,0,0
13260,22,12,2019,1955,5,6,1,2,5,1,1,0,0,1,4,1,1,0,0,0
13261,71,19,2019,1955,13,5,1,10,4,0,9,0,0,1,3,1,0,0,0,0
13262,19,17,2019,1955,5,10,2,5,5,1,5,0,0,0,0,5,0,1,0,0
13264,12,10,2019,1955,4,6,0,1,4,0,0,0,0,1,2,2,0,0,0,0
13265,36,32,2019,1955,21,10,1,11,6,0,6,0,5,0,2,4,0,0,0,0
13266,25,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13267,17,7,2019,1955,3,4,0,3,3,0,3,0,0,0,2,1,0,0,0,0
13268,22,4,2019,1955,2,2,0,1,2,0,0,1,0,0,2,0,0,0,0,0
13269,18,11,2019,1955,7,3,1,4,2,1,1,3,0,0,1,1,1,0,0,0
13270,20,9,2019,1955,2,5,2,1,3,1,0,1,0,0,1,2,0,1,0,0
13271,59,58,2019,1955,30,25,3,17,14,2,8,5,4,0,3,11,1,1,0,0
13272,22,16,2019,1955,10,4,2,3,4,2,0,1,0,2,4,0,2,0,0,0
13273,37,9,2019,1955,5,3,1,3,2,1,2,0,1,0,1,1,1,0,0,0
13274,27,16,2019,1955,11,5,0,6,3,0,3,2,0,1,1,2,0,0,0,0
13275,48,41,2019,1955,20,20,1,5,17,1,0,0,0,5,14,3,1,0,0,0
13276,23,7,2019,1955,3,3,1,2,2,1,1,1,0,0,1,1,1,0,0,0
13279,46,44,2019,1955,20,21,3,11,12,1,6,2,2,1,3,9,0,0,1,0
13280,12,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13281,70,41,2019,1955,18,21,2,14,13,1,12,1,0,1,5,8,0,1,0,0
13283,53,32,2019,1955,14,16,2,5,12,1,0,1,4,0,8,4,0,1,0,0
13284,35,16,2019,1955,9,6,1,7,4,1,6,0,1,0,2,2,1,0,0,0
13285,18,12,2019,1955,4,5,3,4,3,2,4,0,0,0,1,2,1,1,0,0
13286,14,14,2019,1955,7,4,3,5,2,1,4,0,1,0,0,2,0,0,1,0
13287,11,8,2019,1955,2,4,2,1,3,1,0,1,0,0,2,1,0,1,0,0
13288,33,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13289,61,54,2019,1955,40,11,3,11,6,2,1,0,1,9,1,5,1,1,0,0
13290,10,10,2019,1955,7,2,1,6,2,1,5,1,0,0,2,0,1,0,0,0
13291,13,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13292,35,15,2019,1955,9,5,1,8,3,1,7,1,0,0,1,2,1,0,0,0
13293,24,16,2019,1955,8,5,3,8,5,3,8,0,0,0,5,0,3,0,0,0
13294,87,39,2019,1955,24,12,3,17,10,1,13,1,3,0,8,2,0,0,1,0
13295,74,53,2019,1955,40,10,3,21,6,1,8,9,2,2,2,4,0,0,1,0
13296,11,6,2019,1955,4,2,0,1,2,0,0,0,0,1,2,0,0,0,0,0
13297,18,8,2019,1955,5,2,1,2,1,1,0,1,1,0,0,1,1,0,0,0
13298,52,15,2019,1955,7,6,2,3,6,2,0,2,1,0,6,0,2,0,0,0
13299,13,7,2019,1955,3,3,1,2,2,0,1,1,0,0,1,1,0,0,0,0
13300,56,47,2019,1955,33,11,3,12,10,2,4,1,1,6,9,1,1,1,0,0
13301,17,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13302,18,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13303,24,9,2019,1955,4,3,2,4,2,1,4,0,0,0,1,1,0,1,0,0
13304,13,11,2019,1955,6,5,0,3,5,0,0,3,0,0,5,0,0,0,0,0
13305,35,7,2019,1955,2,3,2,2,2,1,2,0,0,0,1,1,0,1,0,0
13306,34,30,2019,1955,20,6,4,6,4,2,0,0,4,2,2,2,1,0,1,0
13307,28,7,2019,1955,4,2,1,2,1,1,0,2,0,0,0,1,1,0,0,0
13308,10,9,2019,1955,3,4,2,2,3,1,1,1,0,0,2,1,0,1,0,0
13309,25,24,2019,1955,14,10,0,11,6,0,8,3,0,0,2,4,0,0,0,0
13310,15,8,2019,1955,5,3,0,4,3,0,3,1,0,0,3,0,0,0,0,0
13311,73,23,2019,1955,16,7,0,15,5,0,14,1,0,0,3,2,0,0,0,0
13312,37,21,2019,1955,10,9,2,7,6,1,5,1,1,0,3,3,0,1,0,0
13313,75,24,2019,1955,9,14,1,7,12,1,6,0,1,0,10,2,1,0,0,0
13314,83,32,2019,1955,24,6,2,22,4,1,20,2,0,0,2,2,0,1,0,0
13315,35,21,2019,1955,6,12,3,4,6,3,3,0,1,0,0,6,3,0,0,0
13316,81,12,2019,1955,5,7,0,3,4,0,1,2,0,0,1,3,0,0,0,0
13317,20,9,2019,1955,5,3,1,1,3,1,0,0,0,0,3,0,1,0,0,0
13318,28,10,2019,1955,3,4,3,1,3,1,0,0,1,0,2,1,0,0,1,0
13319,46,39,2019,1955,17,19,3,9,16,1,3,5,0,1,13,3,0,0,1,0
13320,79,47,2019,1955,31,16,0,31,16,0,31,0,0,0,16,0,0,0,0,0
13321,50,8,2019,1955,4,3,1,4,3,1,4,0,0,0,3,0,1,0,0,0
13322,78,65,2019,1955,33,29,3,10,28,1,0,2,3,5,27,1,0,0,1,0
13323,11,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13324,27,14,2019,1955,8,4,2,3,3,1,1,0,1,1,2,1,0,1,0,0
13325,34,29,2019,1955,12,13,4,4,10,2,0,2,0,2,7,3,1,0,1,0
13326,22,18,2019,1955,12,6,0,5,4,0,0,3,2,0,2,2,0,0,0,0
13327,27,8,2019,1955,4,3,1,2,2,0,0,2,0,0,1,1,0,0,0,0
13328,83,51,2019,1955,29,20,2,20,18,2,13,5,2,0,16,2,2,0,0,0
13329,38,5,2019,1955,2,2,1,2,2,1,2,0,0,0,2,0,1,0,0,0
13331,48,2,2019,1955,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
13332,11,4,2019,1955,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
13333,22,13,2019,1955,7,4,2,6,4,1,5,1,0,0,4,0,0,1,0,0
13334,61,60,2019,1955,25,32,3,19,20,3,16,0,3,0,8,12,3,0,0,0
13335,35,29,2019,1955,14,14,1,6,10,1,0,4,2,0,6,4,1,0,0,0
13336,70,62,2019,1955,45,14,3,23,8,2,11,6,2,4,2,6,1,1,0,0
13337,31,11,2019,1955,4,5,2,4,4,2,4,0,0,0,3,1,2,0,0,0
13338,13,9,2019,1955,4,4,1,3,4,0,2,1,0,0,4,0,0,0,0,0
13339,49,40,2019,1955,26,14,0,16,13,0,11,1,3,1,12,1,0,0,0,0
13340,39,22,2019,1955,11,8,3,10,7,2,9,1,0,0,6,1,1,1,0,0
13341,40,35,2019,1955,21,10,4,18,10,2,17,0,0,1,10,0,0,2,0,0
13342,10,8,2019,1955,2,4,2,1,3,2,0,1,0,0,2,1,2,0,0,0
13343,64,19,2019,1955,10,5,4,3,3,4,0,1,0,2,1,2,4,0,0,0
13344,33,18,2019,1955,9,5,4,9,4,2,9,0,0,0,3,1,1,0,1,0
13345,30,12,2019,1955,3,6,3,1,4,1,0,0,1,0,2,2,0,0,1,0
13346,43,29,2019,1955,19,6,4,5,5,3,0,0,1,4,4,1,2,1,0,0
13347,59,44,2019,1955,22,19,3,18,15,2,16,1,0,1,11,4,1,1,0,0
13348,83,16,2019,1955,5,10,1,2,7,0,0,1,1,0,4,3,0,0,0,0
13349,71,62,2019,1955,35,25,2,23,17,1,14,7,1,1,9,8,0,1,0,0
13350,26,18,2019,1955,5,10,3,2,7,2,0,1,1,0,4,3,1,1,0,0
13351,71,40,2019,1955,16,24,0,11,16,0,8,1,2,0,8,8,0,0,0,0
13352,40,13,2019,1955,9,3,1,7,3,0,5,2,0,0,3,0,0,0,0,0
13353,14,3,2019,1955,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
13354,21,17,2019,1955,11,5,1,8,4,1,6,1,1,0,3,1,1,0,0,0
13355,44,32,2019,1955,13,17,2,6,12,1,0,5,1,0,7,5,0,1,0,0
13356,13,11,2019,1955,6,3,2,2,3,1,0,0,2,0,3,0,0,1,0,0
13357,90,59,2019,1955,44,15,0,16,13,0,3,0,11,2,11,2,0,0,0,0
13358,11,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13359,37,34,2019,1955,17,17,0,11,15,0,6,4,1,0,13,2,0,0,0,0
13360,38,3,2019,1955,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
13361,50,8,2019,1955,3,4,1,1,3,1,0,0,1,0,2,1,1,0,0,0
13362,49,41,2019,1955,28,13,0,27,9,0,26,1,0,0,5,4,0,0,0,0
13363,22,8,2019,1955,2,4,2,2,4,1,2,0,0,0,4,0,0,1,0,0
13364,28,4,2019,1955,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
13365,15,12,2019,1955,7,4,1,5,3,1,4,0,1,0,2,1,1,0,0,0
13366,36,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13367,63,60,2019,1955,24,33,3,14,29,3,4,10,0,0,25,4,3,0,0,0
13368,63,49,2019,1955,34,14,1,18,8,0,7,6,5,0,2,6,0,0,0,0
13369,23,6,2019,1955,4,2,0,2,1,0,0,2,0,0,0,1,0,0,0,0
13370,31,6,2019,1955,3,2,1,2,2,1,1,1,0,0,2,0,1,0,0,0
13371,36,5,2019,1955,2,2,1,2,1,1,2,0,0,0,0,1,1,0,0,0
13372,84,24,2019,1955,17,6,1,8,4,1,2,3,3,0,2,2,1,0,0,0
13373,36,12,2019,1955,9,2,1,8,1,1,7,1,0,0,0,1,1,0,0,0
13374,81,32,2019,1955,20,9,3,15,7,2,12,2,0,1,5,2,1,1,0,0
13375,22,13,2019,1955,4,6,3,3,5,1,2,1,0,0,4,1,0,0,1,0
13376,27,25,2019,1955,10,12,3,4,8,2,0,3,0,1,4,4,1,1,0,0
13377,52,48,2019,1955,21,24,3,9,16,1,3,1,4,1,8,8,0,0,1,0
13378,20,14,2019,1955,10,4,0,5,3,0,1,3,1,0,2,1,0,0,0,0
13379,40,12,2019,1955,4,7,1,1,6,0,0,0,0,1,5,1,0,0,0,0
13380,34,22,2019,1955,6,13,3,5,10,2,4,1,0,0,7,3,1,1,0,0
13381,30,29,2019,1955,12,14,3,10,7,2,8,2,0,0,0,7,1,1,0,0
13382,11,4,2019,1955,1,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0
13383,80,38,2019,1955,28,10,0,11,9,0,4,1,2,4,8,1,0,0,0,0
13384,19,7,2019,1955,2,3,2,2,2,2,2,0,0,0,1,1,2,0,0,0
13385,56,29,2019,1955,13,13,3,7,12,3,1,6,0,0,11,1,3,0,0,0
13386,20,17,2019,1955,10,6,1,5,4,0,1,3,1,0,2,2,0,0,0,0
13387,90,61,2019,1955,21,36,4,15,34,2,10,4,1,0,32,2,1,0,1,0
13388,15,5,2019,1955,2,2,1,2,2,1,2,0,0,0,2,0,1,0,0,0
13389,26,11,2019,1955,5,4,2,4,3,1,3,1,0,0,2,1,0,1,0,0
13390,16,4,2019,1955,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
13391,25,9,2019,1955,4,4,1,3,4,0,2,1,0,0,4,0,0,0,0,0
13392,40,33,2019,1955,25,6,2,7,4,2,1,0,0,6,2,2,2,0,0,0
13393,58,27,2019,1955,9,15,3,3,12,3,1,0,0,2,9,3,3,0,0,0
13394,19,12,2019,1955,5,7,0,2,4,0,0,1,1,0,1,3,0,0,0,0
13395,26,11,2019,1955,8,2,1,5,2,0,2,3,0,0,2,0,0,0,0,0
13396,62,9,2019,1955,4,4,1,3,3,1,2,1,0,0,2,1,1,0,0,0
13397,25,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13398,22,10,2019,1955,4,5,1,3,3,0,2,1,0,0,1,2,0,0,0,0
13399,40,13,2019,1955,10,2,1,5,2,1,3,0,1,1,2,0,1,0,0,0
13400,23,9,2019,1955,6,2,1,4,1,0,2,2,0,0,0,1,0,0,0,0
13401,26,3,2019,1955,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
13402,43,30,2019,1955,16,10,4,8,9,2,0,8,0,0,8,1,0,2,0,0
13403,13,9,2019,1955,3,5,1,2,5,0,1,1,0,0,5,0,0,0,0,0
13404,12,12,2019,1955,3,6,3,1,6,3,0,0,1,0,6,0,3,0,0,0
13405,12,8,2019,1955,5,3,0,5,3,0,5,0,0,0,3,0,0,0,0,0
13406,41,31,2019,1955,15,14,2,15,11,2,15,0,0,0,8,3,2,0,0,0
13407,53,7,2019,1955,4,2,1,2,2,1,0,2,0,0,2,0,1,0,0,0
13408,18,9,2019,1955,6,2,1,6,1,1,6,0,0,0,0,1,1,0,0,0
13409,39,30,2019,1955,21,6,3,11,4,2,4,4,3,0,2,2,1,1,0,0
13410,13,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13411,40,22,2019,1955,6,13,3,6,7,2,6,0,0,0,1,6,1,1,0,0
13412,68,51,2019,1955,28,20,3,21,11,2,15,5,1,0,2,9,1,1,0,0
13413,69,44,2019,1955,26,17,1,18,15,1,13,3,1,1,13,2,1,0,0,0
13414,13,9,2019,1955,3,4,2,3,3,1,3,0,0,0,2,1,0,1,0,0
13415,15,6,2019,1955,3,2,1,2,2,0,1,1,0,0,2,0,0,0,0,0
13416,12,9,2019,1955,5,3,1,2,2,1,1,0,0,1,1,1,1,0,0,0
13417,21,5,2019,1955,3,2,0,2,2,0,1,1,0,0,2,0,0,0,0,0
13418,32,11,2019,1955,7,4,0,4,4,0,3,0,0,1,4,0,0,0,0,0
13419,31,21,2019,1955,11,9,1,8,7,0,5,3,0,0,5,2,0,0,0,0
13420,38,10,2019,1955,3,5,2,2,4,2,1,1,0,0,3,1,2,0,0,0
13421,30,7,2019,1955,2,3,2,2,3,2,2,0,0,0,3,0,2,0,0,0
13422,40,34,2019,1955,15,16,3,13,14,3,12,0,1,0,12,2,3,0,0,0
13423,18,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13424,15,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13425,57,22,2019,1955,15,5,2,9,4,2,4,4,1,0,3,1,2,0,0,0
13426,38,10,2019,1955,5,4,1,4,3,0,3,1,0,0,2,1,0,0,0,0
13427,21,2,2019,1955,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13428,27,9,2019,1955,6,3,0,5,3,0,4,1,0,0,3,0,0,0,0,0
13429,32,30,2019,1955,10,17,3,3,15,2,0,0,2,1,13,2,1,1,0,0
13430,23,18,2019,1955,11,6,1,11,6,1,11,0,0,0,6,0,1,0,0,0
13431,15,9,2019,1955,3,5,1,1,4,0,0,0,1,0,3,1,0,0,0,0
13432,13,8,2019,1955,5,2,1,2,1,1,0,1,1,0,0,1,1,0,0,0
13433,24,13,2019,1955,3,8,2,3,5,2,3,0,0,0,2,3,2,0,0,0
13434,85,20,2019,1955,9,9,2,8,6,2,7,1,0,0,3,3,2,0,0,0
13435,14,8,2019,1955,3,3,2,3,2,1,3,0,0,0,1,1,0,1,0,0
13436,10,10,2019,1955,4,5,1,4,4,1,4,0,0,0,3,1,1,0,0,0
13437,11,5,2019,1955,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,0
13438,53,8,2019,1955,3,4,1,2,2,1,1,1,0,0,0,2,1,0,0,0
13439,31,3,2019,1955,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
13440,18,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13441,10,1,2019,1955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13442,34,27,2019,1955,12,11,4,10,10,2,9,0,1,0,9,1,1,0,1,0
13443,81,18,2019,1955,4,11,3,2,6,2,0,2,0,0,1,5,1,1,0,0
13444,64,49,2019,1955,33,14,2,22,9,1,11,11,0,0,4,5,0,1,0,0
13445,51,22,2019,1955,6,12,4,5,9,2,4,1,0,0,6,3,1,0,1,0
13446,16,12,2019,1955,5,4,3,1,3,2,0,0,0,0,2,1,1,1,0,0
13447,68,21,2019,1955,6,12,3,4,7,1,2,2,0,0,2,5,0,0,1,0
13448,36,36,2019,1955,17,18,1,9,16,1,3,4,2,0,14,2,1,0,0,0
13449,55,53,2019,1955,21,31,1,9,20,0,4,0,3,2,9,11,0,0,0,0
13450,71,63,2019,1955,26,34,3,8,25,2,0,3,0,5,16,9,1,1,0,0
13451,60,16,2019,1955,6,9,1,4,9,1,3,0,1,0,9,0,1,0,0,0
13452,21,18,2019,1955,10,5,3,5,3,1,1,3,1,0,1,2,0,0,1,0
13453,48,40,2019,1955,19,18,3,13,18,3,11,0,0,2,18,0,3,0,0,0
13454,58,57,2019,1955,40,15,2,32,10,1,28,1,2,1,5,5,0,1,0,0
13455,17,13,2019,1955,6,4,3,2,3,2,0,0,2,0,2,1,1,1,0,0
13456,47,42,2019,1955,30,9,3,23,6,3,19,2,1,1,3,3,3,0,0,0
13457,69,14,2019,1955,4,8,2,3,8,1,2,1,0,0,8,0,0,1,0,0
13458,60,52,2019,1955,30,21,1,23,16,1,20,1,0,2,11,5,1,0,0,0
13459,89,77,2019,1955,53,21,3,14,15,3,0,0,3,11,9,6,3,0,0,0
13460,12,5,2019,1955,2,2,1,2,2,1,2,0,0,0,2,0,1,0,0,0
